coalition,value,iteration
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.7081,7
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.6701,7
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.7029,7
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.7169,7
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.7546,7
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.6981,7
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.6979,7
"(6, 1, 4, 7, 9, 8, 0, 5, 3, 2)",0.7463,8
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.7335,8
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.7083,8
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.7162,8
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.7445,8
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.7144,8
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.7469,8
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.7812,8
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.7362,8
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.7265,8
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.7608,8
"(8, 1, 7, 9, 3, 2, 4, 5, 6, 0)",0.7739,9
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.7542,9
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8083,9
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.7689,9
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.7555,9
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.7711,9
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.7966,9
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.7331,9
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.7628,9
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.7826,9
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.7888,9
"(7, 9, 1, 0, 8, 2, 4, 5, 6, 3)",0.775,10
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.777,10
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.7606,10
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.7909,10
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.7844,10
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.7571,10
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8021,10
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.744,10
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.7675,10
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.7627,10
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.766,10
"(5, 0, 8, 7, 3, 4, 1, 6, 2, 9)",0.7681,11
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.7399,11
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.7979,11
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.7477,11
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.7583,11
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.7609,11
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.7295,11
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8006,11
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.7664,11
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8082,11
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.7617,11
"(8, 5, 0, 6, 2, 1, 9, 4, 7, 3)",0.7917,12
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.77,12
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.7824,12
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8076,12
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.7815,12
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8168,12
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8077,12
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.7803,12
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.7629,12
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.7826,12
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.7911,12
"(1, 9, 4, 7, 3, 2, 8, 0, 5, 6)",0.8147,13
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8182,13
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8056,13
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.7953,13
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.8199,13
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.7999,13
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8213,13
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8065,13
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8165,13
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8067,13
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8033,13
"(0, 4, 5, 9, 8, 3, 6, 7, 2, 1)",0.8204,14
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8252,14
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.8036,14
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8104,14
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8146,14
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.812,14
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8087,14
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8124,14
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.8149,14
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8365,14
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8273,14
"(6, 1, 9, 7, 5, 8, 4, 3, 2, 0)",0.8271,15
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.805,15
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8094,15
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8197,15
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.823,15
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8177,15
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8283,15
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.811,15
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8029,15
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8346,15
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8384,15
"(6, 5, 1, 3, 7, 9, 8, 0, 2, 4)",0.834,16
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8278,16
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8207,16
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8454,16
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8305,16
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.8297,16
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8115,16
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8196,16
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8385,16
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8471,16
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.8196,16
"(3, 2, 7, 0, 1, 4, 8, 5, 9, 6)",0.8432,17
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8315,17
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8467,17
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.8381,17
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8435,17
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8367,17
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.828,17
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8336,17
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.837,17
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8339,17
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8346,17
"(2, 0, 9, 3, 5, 1, 7, 6, 4, 8)",0.8411,18
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8476,18
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8412,18
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8306,18
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8358,18
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8388,18
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8363,18
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.8422,18
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8318,18
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.8241,18
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8303,18
"(8, 1, 4, 7, 9, 5, 6, 3, 2, 0)",0.8331,19
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8174,19
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8525,19
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.8141,19
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.8258,19
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8027,19
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8236,19
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.832,19
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8359,19
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8477,19
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8503,19
"(8, 1, 9, 0, 4, 6, 2, 5, 3, 7)",0.8353,20
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8314,20
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8309,20
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8164,20
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8528,20
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.8177,20
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8278,20
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8427,20
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8358,20
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8219,20
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.838,20
"(0, 4, 3, 2, 6, 7, 5, 1, 9, 8)",0.8386,21
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8483,21
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.8189,21
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8361,21
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8496,21
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8296,21
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.835,21
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8301,21
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8526,21
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8172,21
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8268,21
"(7, 2, 8, 4, 9, 0, 6, 1, 3, 5)",0.8257,22
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.83,22
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8377,22
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.814,22
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.8064,22
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8178,22
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.817,22
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8265,22
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8221,22
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8066,22
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8277,22
"(8, 7, 9, 2, 0, 4, 6, 1, 3, 5)",0.8492,23
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8417,23
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.84,23
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8477,23
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8575,23
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8483,23
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.8356,23
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8473,23
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8533,23
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8442,23
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.84,23
"(2, 0, 4, 5, 8, 6, 7, 9, 1, 3)",0.8497,24
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8591,24
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8491,24
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.8377,24
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8473,24
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8388,24
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.846,24
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.8449,24
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8407,24
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8566,24
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8463,24
"(8, 7, 4, 3, 0, 2, 5, 9, 6, 1)",0.8503,25
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8399,25
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.8386,25
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.8378,25
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8503,25
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8485,25
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8555,25
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8426,25
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8473,25
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8484,25
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8576,25
"(6, 7, 8, 3, 1, 4, 2, 9, 5, 0)",0.8578,26
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8535,26
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.8545,26
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8536,26
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8538,26
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8526,26
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.8464,26
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8654,26
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8493,26
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8559,26
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8558,26
"(9, 8, 3, 5, 0, 7, 6, 2, 1, 4)",0.8507,27
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8329,27
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8416,27
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8467,27
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8401,27
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8546,27
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.841,27
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8456,27
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8615,27
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8519,27
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.8333,27
"(3, 5, 1, 4, 2, 7, 6, 0, 9, 8)",0.8466,28
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8501,28
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8394,28
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8607,28
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.8324,28
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8618,28
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.8444,28
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8367,28
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8472,28
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8387,28
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8355,28
"(6, 3, 8, 5, 7, 0, 4, 2, 9, 1)",0.8624,29
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8597,29
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.86,29
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8534,29
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8555,29
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.851,29
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.863,29
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.853,29
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8662,29
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8566,29
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8579,29
"(0, 9, 8, 2, 4, 1, 5, 3, 7, 6)",0.8567,30
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8563,30
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8425,30
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8486,30
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8682,30
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.8473,30
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8589,30
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8502,30
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8507,30
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.8532,30
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8473,30
"(7, 8, 3, 0, 1, 9, 6, 4, 5, 2)",0.8575,31
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.851,31
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8475,31
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8548,31
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8581,31
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8545,31
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8491,31
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8502,31
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.8474,31
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8508,31
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8625,31
"(2, 1, 7, 3, 4, 8, 5, 0, 6, 9)",0.861,32
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8592,32
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8345,32
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.8617,32
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8506,32
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.86,32
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8591,32
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8599,32
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8671,32
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8461,32
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8491,32
"(9, 0, 6, 5, 8, 3, 2, 4, 7, 1)",0.8614,33
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.854,33
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8608,33
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8546,33
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.857,33
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.854,33
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.8586,33
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8661,33
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.8543,33
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.8573,33
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.858,33
"(2, 0, 7, 6, 5, 8, 9, 3, 1, 4)",0.8538,34
"(0, 1, 3, 4, 5, 6, 7, 8, 9)",0.8654,34
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.8549,34
"(0, 1, 2, 3, 4, 5, 6, 8, 9)",0.8429,34
"(0, 1, 2, 3, 4, 5, 7, 8, 9)",0.8521,34
"(0, 1, 2, 3, 4, 6, 7, 8, 9)",0.8425,34
"(0, 1, 2, 3, 4, 5, 6, 7, 9)",0.8405,34
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8457,34
"(0, 1, 2, 4, 5, 6, 7, 8, 9)",0.852,34
"(0, 2, 3, 4, 5, 6, 7, 8, 9)",0.8636,34
"(0, 1, 2, 3, 5, 6, 7, 8, 9)",0.8361,34
"(0, 8, 4, 1, 3, 2, 5, 7, 6, 9)",0.8542,35
